video_id,caption,caption_len_chars,caption_len_words,mean_flow,NOTTA_psnr,NOTTA_ssim,NOTTA_lpips,ADA_psnr,ADA_ssim,ADA_lpips,ADA_NOPROMPT_psnr,ADA_NOPROMPT_ssim,ADA_NOPROMPT_lpips,LORA_R8_TTA_psnr,LORA_R8_TTA_ssim,LORA_R8_TTA_lpips,LORA_R8_TTA_NOPROMPT_psnr,LORA_R8_TTA_NOPROMPT_ssim,LORA_R8_TTA_NOPROMPT_lpips,TL_BARE_R2_psnr,TL_BARE_R2_ssim,TL_BARE_R2_lpips,TL_TIED_R2_psnr,TL_TIED_R2_ssim,TL_TIED_R2_lpips,ADA_dpsnr,ADA_dssim,ADA_dlpips,ADA_NOPROMPT_dpsnr,ADA_NOPROMPT_dssim,ADA_NOPROMPT_dlpips,LORA_R8_TTA_dpsnr,LORA_R8_TTA_dssim,LORA_R8_TTA_dlpips,LORA_R8_TTA_NOPROMPT_dpsnr,LORA_R8_TTA_NOPROMPT_dssim,LORA_R8_TTA_NOPROMPT_dlpips,TL_BARE_R2_dpsnr,TL_BARE_R2_dssim,TL_BARE_R2_dlpips,TL_TIED_R2_dpsnr,TL_TIED_R2_dssim,TL_TIED_R2_dlpips
panda_0622,"['A futuristic looking vehicle with a door and a directional arrow.', 'A man in a plaid shirt looking at vegetables in a grocery store.', 'A white van driving down a street next to palm trees.']",194,35,18.851688,18.332439,0.738792,0.325367,18.848753,0.752181,0.270067,19.080977,0.754114,0.273447,18.167952,0.731939,0.334605,18.231440,0.737437,0.324388,18.521545,0.735333,0.320574,18.505939,0.735650,0.326101,0.516314,0.013389,-0.055300,0.748538,0.015322,-0.051920,-0.164487,-0.006853,0.009238,-0.100999,-0.001355,-0.000979,0.189106,-0.003459,-0.004793,0.173500,-0.003142,0.000735
panda_0623,"['A person is holding a toy dinosaur that appears to be a tyrannosaurus rex, the coloration and detail of the toy are very similar to a previous model released last year, the toy has bite marks on its neck and tail, and the pose of the toy is based on fossil records of carnivores.', 'A person is holding a plastic toy of a dinosaur, specifically a triceratops.', 'A sculpture of a fish on a wooden surface.']",409,76,0.610207,19.402100,0.800394,0.259306,19.400895,0.799780,0.259086,19.499768,0.805406,0.268505,19.396841,0.800840,0.256376,19.440411,0.801941,0.260435,19.422681,0.802551,0.260052,19.398149,0.802941,0.259776,-0.001205,-0.000614,-0.000220,0.097668,0.005012,0.009199,-0.005258,0.000445,-0.002929,0.038311,0.001547,0.001130,0.020581,0.002156,0.000747,-0.003951,0.002546,0.000470
panda_0624,"['There is a bird in a cage with food scattered around it.', 'A yellow budgie is eating eggs in an enclosure.', 'A yellow parrot is eating eggs in slow motion.']",161,30,4.981853,20.175440,0.798963,0.387562,20.143299,0.797747,0.389318,20.142726,0.797842,0.388698,20.152035,0.797727,0.388014,20.126017,0.796887,0.388985,20.158886,0.798500,0.386841,20.128117,0.797991,0.388396,-0.032141,-0.001216,0.001755,-0.032713,-0.001122,0.001135,-0.023405,-0.001237,0.000452,-0.049423,-0.002076,0.001422,-0.016554,-0.000464,-0.000722,-0.047323,-0.000973,0.000833
panda_0625,"['A small frog sitting on top of a green plant.', 'A fish is eating a crab underwater.', 'A large snake in a fish tank next to some logs.']",139,28,0.276033,18.214378,0.678590,0.359781,17.575788,0.681391,0.349859,17.554935,0.678529,0.349058,18.130353,0.678301,0.363834,18.402146,0.681580,0.359484,18.601677,0.696827,0.344915,18.161132,0.677326,0.363754,-0.638590,0.002801,-0.009922,-0.659443,-0.000060,-0.010723,-0.084025,-0.000289,0.004053,0.187768,0.002991,-0.000297,0.387299,0.018237,-0.014866,-0.053246,-0.001264,0.003973
panda_0626,"['A news anchor and reporter are sitting at a desk in front of a cityscape background.', 'A group of police officers standing next to a car.', 'Two police officers standing next to a car.']",189,34,0.063552,24.693881,0.895927,0.060836,24.662126,0.892918,0.062755,24.595470,0.891325,0.063595,24.679048,0.894475,0.061814,24.705936,0.894819,0.061756,24.683477,0.895297,0.061463,24.652701,0.895268,0.061403,-0.031755,-0.003009,0.001920,-0.098411,-0.004602,0.002759,-0.014833,-0.001452,0.000979,0.012055,-0.001108,0.000920,-0.010405,-0.000630,0.000627,-0.041181,-0.000659,0.000567
panda_0627,"['A bunch of toy figures on a shelf with the words ""grims toy show action inside"".', 'There is a man wearing headphones and sitting in front of a desk with shelves filled with toys and action figures.', 'There are several toy action figures displayed on a shelf in a store.']",275,50,0.611948,17.762182,0.571786,0.123914,18.670791,0.628079,0.116379,18.742566,0.633748,0.115536,18.159603,0.595116,0.120179,18.248432,0.601887,0.119226,18.060173,0.591070,0.120846,18.000384,0.586166,0.121553,0.908610,0.056293,-0.007535,0.980385,0.061962,-0.008378,0.397422,0.023330,-0.003736,0.486250,0.030101,-0.004689,0.297991,0.019284,-0.003068,0.238202,0.014380,-0.002362
panda_0628,"['A person with a backpack standing in a subway station.', 'A blue train on a train track next to a building.', 'A view of a city from a train window.']",152,30,0.803514,10.272093,0.419322,0.651120,10.316792,0.417367,0.652380,10.302899,0.417993,0.651852,10.259434,0.419002,0.650114,10.261618,0.419769,0.649553,10.253405,0.418729,0.650960,10.249348,0.417950,0.652171,0.044699,-0.001955,0.001260,0.030806,-0.001329,0.000732,-0.012659,-0.000319,-0.001005,-0.010475,0.000447,-0.001566,-0.018688,-0.000592,-0.000160,-0.022745,-0.001371,0.001051
panda_0629,"['A street is flooded with water from a water main break.', 'A photo of a street with cars and a lightning bolt.', 'An aerial view of a house that has been damaged by a tornado.']",179,35,0.215851,18.393170,0.713884,0.137601,18.366300,0.701794,0.151085,18.414256,0.709978,0.138773,18.396217,0.713578,0.137741,18.396146,0.713410,0.137751,18.381871,0.713887,0.137641,18.399516,0.713827,0.137664,-0.026871,-0.012091,0.013484,0.021086,-0.003906,0.001173,0.003047,-0.000306,0.000141,0.002976,-0.000474,0.000151,-0.011299,0.000003,0.000040,0.006345,-0.000057,0.000063
panda_0630,"['A table with a bunch of wine glasses and a bunch of purple flowers.', 'A man in a sweater is holding seeds in a greenhouse.', 'A man putting soil into a pot on a table.']",172,35,0.139820,17.875161,0.678317,0.155924,17.867113,0.677317,0.156166,17.941702,0.678203,0.154990,17.889594,0.677965,0.156164,17.905549,0.678242,0.155816,17.892077,0.678166,0.156028,17.874495,0.678059,0.156164,-0.008048,-0.001000,0.000242,0.066541,-0.000114,-0.000934,0.014433,-0.000352,0.000239,0.030388,-0.000075,-0.000109,0.016916,-0.000151,0.000104,-0.000666,-0.000258,0.000239
panda_0631,"['There is a person standing on top of a tall tower in the middle of a mountainous terrain with a view of the surrounding mountains and valleys.', 'There is a person standing on top of a rocky cliff overlooking a vast landscape with mountains and valleys in the distance.', 'A large explosion is happening in the middle of a city, with smoke and debris everywhere.']",366,65,6.178212,21.495391,0.634720,0.388774,22.058006,0.648421,0.377380,22.365450,0.661251,0.367440,20.812494,0.622772,0.399318,20.865925,0.620858,0.402619,22.147115,0.653474,0.374673,21.992676,0.649222,0.381021,0.562616,0.013701,-0.011395,0.870059,0.026530,-0.021334,-0.682896,-0.011949,0.010544,-0.629465,-0.013863,0.013845,0.651724,0.018754,-0.014101,0.497285,0.014502,-0.007753
panda_0632,"['Police officers are responding to a crime scene at night.', 'A police car parked in front of a house at night.', 'A television screen with a news story about a man who was killed in a home invasion.']",202,38,0.101232,25.916801,0.891215,0.061161,25.923671,0.890243,0.061694,25.926968,0.890866,0.061075,25.891021,0.889451,0.063071,25.888835,0.889563,0.063011,25.907096,0.891245,0.061042,25.939182,0.891372,0.061168,0.006870,-0.000972,0.000533,0.010167,-0.000349,-0.000086,-0.025780,-0.001763,0.001911,-0.027966,-0.001652,0.001850,-0.009705,0.000030,-0.000119,0.022381,0.000158,0.000007
panda_0633,"['A group of baseball players high fiving each other.', 'A group of baseball players are on the field and they are celebrating after winning the game.', 'The new york yankees are congratulated by their teammates after winning a baseball game.']",244,40,0.732647,18.067257,0.711038,0.326408,18.137044,0.715721,0.324351,18.167961,0.710033,0.327869,18.131726,0.710417,0.327571,18.193421,0.712108,0.325305,18.165226,0.713261,0.326149,18.172796,0.714031,0.325993,0.069786,0.004683,-0.002057,0.100703,-0.001005,0.001460,0.064469,-0.000621,0.001163,0.126164,0.001070,-0.001103,0.097969,0.002223,-0.000259,0.105539,0.002992,-0.000416
panda_0634,"['It is a dark background with a bright light shining in the center.', 'The text ""black 3x"" appears on a dark background with lens flares.', 'A computer screen showing a list of items.']",186,33,1.182493,36.490917,0.951069,0.061285,36.304416,0.949334,0.065867,36.376940,0.949955,0.064170,36.264376,0.948984,0.065813,36.334968,0.949202,0.065204,36.526486,0.951309,0.061086,36.509454,0.951143,0.061566,-0.186501,-0.001735,0.004581,-0.113977,-0.001114,0.002885,-0.226541,-0.002084,0.004527,-0.155949,-0.001867,0.003918,0.035569,0.000240,-0.000200,0.018538,0.000074,0.000281
panda_0635,"['The earth from space with a black background.', 'A picture of a device with a globe in the background.', 'A picture of a baby washer with instructions on how to use it.']",172,32,1.550013,26.963862,0.835979,0.122473,26.827287,0.828563,0.127777,27.019680,0.832014,0.122170,27.020535,0.825983,0.125317,26.982826,0.826927,0.122546,26.992346,0.835998,0.124187,27.000491,0.836193,0.123290,-0.136575,-0.007415,0.005304,0.055818,-0.003964,-0.000302,0.056672,-0.009996,0.002844,0.018963,-0.009052,0.000073,0.028484,0.000020,0.001714,0.036629,0.000214,0.000818
panda_0636,"['There are two young women standing in a kitchen, smiling and laughing.', 'Two young women are standing in a kitchen preparing food.', 'Two young women are standing in a kitchen making food.']",193,32,0.123634,22.507298,0.828801,0.065681,22.472950,0.828080,0.067467,22.479301,0.828207,0.066843,22.498742,0.828426,0.066047,22.489884,0.828230,0.066294,22.507907,0.828820,0.065848,22.494592,0.828774,0.066711,-0.034348,-0.000720,0.001787,-0.027997,-0.000594,0.001162,-0.008556,-0.000375,0.000367,-0.017415,-0.000570,0.000613,0.000609,0.000019,0.000168,-0.012706,-0.000026,0.001031
panda_0637,"['A man is standing in a gym and talking to the camera.', 'There is a person working out on a machine in a gym.', 'A man is sitting in a car and talking about a camera.']",170,36,1.119582,10.483415,0.280760,0.673342,10.359062,0.277769,0.685307,10.446852,0.278962,0.675055,10.251442,0.278753,0.682624,10.222344,0.277684,0.682757,10.334491,0.279126,0.685330,10.613024,0.282929,0.675094,-0.124353,-0.002990,0.011964,-0.036564,-0.001798,0.001713,-0.231974,-0.002007,0.009282,-0.261072,-0.003075,0.009415,-0.148924,-0.001633,0.011988,0.129609,0.002170,0.001752
panda_0638,"['Two young women are preparing food in a kitchen.', 'Two women standing in a kitchen with a plate of food.', 'A person is cutting food on a green plate with a knife.']",168,32,0.302400,14.910980,0.513626,0.535185,14.911218,0.513574,0.535708,14.911137,0.513661,0.535591,14.912055,0.513774,0.535286,14.912376,0.514021,0.534586,14.910827,0.513772,0.535073,14.911915,0.513833,0.534631,0.000238,-0.000052,0.000523,0.000158,0.000035,0.000406,0.001076,0.000148,0.000101,0.001396,0.000395,-0.000600,-0.000153,0.000146,-0.000113,0.000935,0.000207,-0.000554
panda_0639,"['There is a metal shower head hanging from the ceiling in a bathroom with white tiles and black grout.', 'A red leather couch in a room with drawers.', 'The interior of a vintage bus has been converted into a comfortable living space.']",237,42,0.835074,28.202545,0.920507,0.047086,27.882636,0.918664,0.047370,27.607765,0.917839,0.047703,28.218289,0.920220,0.047110,28.122170,0.920035,0.047182,28.207746,0.920359,0.047153,28.077624,0.919886,0.047281,-0.319910,-0.001844,0.000285,-0.594780,-0.002668,0.000617,0.015744,-0.000287,0.000025,-0.080375,-0.000473,0.000096,0.005201,-0.000148,0.000067,-0.124921,-0.000621,0.000195
panda_0640,"['A gray suv kia sportage is parked on the side of the road.', 'The interior of a car is equipped with brown leather seats.', 'The interior of a car with a steering wheel and dashboard.']",187,35,0.124456,24.526929,0.792295,0.050042,24.473224,0.791173,0.049021,24.568401,0.793671,0.048602,24.497985,0.791362,0.049882,24.534707,0.792426,0.049676,24.545291,0.792836,0.049547,24.517268,0.792345,0.049493,-0.053705,-0.001122,-0.001021,0.041472,0.001377,-0.001440,-0.028944,-0.000933,-0.000160,0.007778,0.000132,-0.000366,0.018363,0.000542,-0.000495,-0.009660,0.000050,-0.000549
panda_0641,"['A video game screen with text on it.', 'A screenshot of a video game showing a rifle.', 'The user is playing a first-person shooter game.']",141,25,2.532513,37.754786,0.995613,0.003225,39.272154,0.997091,0.002351,39.102739,0.997023,0.002374,38.853242,0.996727,0.002777,38.970114,0.996825,0.002691,38.990134,0.996820,0.002569,35.787007,0.994149,0.005277,1.517368,0.001477,-0.000873,1.347954,0.001410,-0.000850,1.098456,0.001114,-0.000447,1.215328,0.001212,-0.000534,1.235348,0.001207,-0.000655,-1.967779,-0.001464,0.002052
panda_0642,"['A man is standing in front of a green parrot and holding a gun.', 'A close up of a green and red parrot.', 'A computer screen showing a dice game.']",150,30,0.772823,15.619983,0.723070,0.526950,14.941314,0.697396,0.561046,14.853306,0.717996,0.532747,16.021025,0.727525,0.548654,15.532214,0.722693,0.528504,15.212638,0.725088,0.541245,15.427236,0.724811,0.543927,-0.678669,-0.025673,0.034096,-0.766677,-0.005074,0.005797,0.401041,0.004455,0.021705,-0.087770,-0.000377,0.001555,-0.407345,0.002018,0.014295,-0.192747,0.001742,0.016977
panda_0643,"['A boy and a girl are drawing on paper.', 'There are two young girls sitting on the floor and drawing with colored markers on a white paper.', 'A boy and a girl holding up a white board with a like sign on it.']",212,43,1.776198,10.015429,0.317141,0.654908,10.022855,0.317184,0.655056,10.013191,0.317055,0.654950,10.013695,0.317015,0.654928,10.017522,0.317115,0.654925,10.011183,0.317024,0.654949,10.007925,0.317046,0.655002,0.007426,0.000043,0.000148,-0.002237,-0.000086,0.000042,-0.001734,-0.000126,0.000020,0.002093,-0.000026,0.000017,-0.004246,-0.000117,0.000041,-0.007504,-0.000095,0.000095
panda_0644,"['A man with glasses sitting in front of a light.', 'A man in a lab coat looking at a computer screen.', 'A middle-aged man is sitting in a dimly lit room and holding a vial of liquid.']",186,37,0.327554,19.257338,0.710564,0.315020,18.022263,0.616098,0.385414,13.870082,0.606712,0.411772,19.246543,0.711919,0.318668,19.244504,0.712218,0.316506,19.230735,0.708826,0.317193,19.244777,0.710592,0.313991,-1.235075,-0.094466,0.070394,-5.387256,-0.103852,0.096752,-0.010795,0.001355,0.003648,-0.012834,0.001654,0.001486,-0.026604,-0.001738,0.002173,-0.012561,0.000028,-0.001029
panda_0645,"['A chef is preparing food in a kitchen with paper, cloth and dough.', 'A chef is heating up a pan on a stove with oil and onions.', 'A person is kneading a dough on a table.']",176,36,4.819657,21.962108,0.746279,0.368655,22.006378,0.746232,0.369396,21.927689,0.746092,0.369788,21.933422,0.745995,0.369021,21.951551,0.746063,0.369019,21.970673,0.746258,0.368880,22.012787,0.746304,0.368820,0.044270,-0.000047,0.000741,-0.034419,-0.000187,0.001133,-0.028686,-0.000284,0.000366,-0.010557,-0.000216,0.000364,0.008565,-0.000021,0.000225,0.050679,0.000025,0.000165
panda_0646,"['There is a bowl of black soy sauce on a white table.', 'A person is preparing a dish by adding soy sauce and maple syrup to a bowl.', 'There are different ingredients placed in a white bowl.']",194,37,0.296499,4.855003,0.357176,0.647416,4.572420,0.367821,0.644537,4.713713,0.324634,0.660476,4.665289,0.354959,0.666504,4.755779,0.358178,0.658612,4.836450,0.359834,0.645215,4.932673,0.351328,0.644010,-0.282583,0.010646,-0.002880,-0.141290,-0.032542,0.013060,-0.189714,-0.002216,0.019087,-0.099224,0.001002,0.011195,-0.018553,0.002658,-0.002202,0.077670,-0.005848,-0.003407
panda_0647,"['It is raining on a street and there are puddles of water on the ground.', 'A makeup palette is placed in the middle of a pile of pine needles.', 'A young woman is applying makeup to her face.']",195,38,2.674569,6.112927,0.438436,0.651060,5.541350,0.435112,0.640918,5.543433,0.441223,0.634715,5.940724,0.420432,0.664522,5.999283,0.428166,0.660312,6.026592,0.426102,0.660414,5.988341,0.429136,0.657360,-0.571578,-0.003324,-0.010142,-0.569495,0.002787,-0.016345,-0.172203,-0.018004,0.013462,-0.113645,-0.010270,0.009252,-0.086336,-0.012334,0.009354,-0.124586,-0.009300,0.006300
panda_0648,"['An aerial view of a white building with a man standing in front of it.', 'The backyard of a villa has a pool and a green lawn with a palm tree.', 'An aerial view of an old stone house surrounded by trees in a small village.']",227,46,4.670564,11.216262,0.488167,0.637558,9.938208,0.472507,0.684827,10.893315,0.465739,0.682669,11.166011,0.504081,0.635109,11.122236,0.489022,0.634752,11.213091,0.486890,0.637608,11.337314,0.505457,0.636164,-1.278054,-0.015660,0.047268,-0.322947,-0.022428,0.045111,-0.050251,0.015914,-0.002449,-0.094026,0.000854,-0.002807,-0.003172,-0.001277,0.000050,0.121052,0.017290,-0.001394
panda_0649,"['A close up of a green bowl with two bottles in it.', 'Two bags with a picture of tom and perry on them.', 'A close up of a bottle of liquid on a table.']",155,34,0.153919,27.855341,0.917907,0.027012,28.007552,0.918996,0.026175,27.837156,0.916772,0.026999,27.859989,0.917343,0.027043,27.827811,0.916971,0.027226,27.858542,0.917728,0.026825,27.826203,0.917073,0.027162,0.152211,0.001089,-0.000837,-0.018185,-0.001135,-0.000013,0.004648,-0.000564,0.000031,-0.027531,-0.000936,0.000214,0.003201,-0.000179,-0.000186,-0.029138,-0.000835,0.000151
panda_0650,"['A small green train is on a toy track.', 'A toy thomas the tank engine next to a toy car.', 'A toy train is moving on the floor.']",132,28,0.058449,27.253122,0.929733,0.176509,27.084822,0.921710,0.181691,27.517787,0.924756,0.184376,27.485728,0.931907,0.163509,28.506434,0.930703,0.174787,28.909399,0.937951,0.133274,28.139620,0.933388,0.158001,-0.168300,-0.008023,0.005182,0.264665,-0.004977,0.007867,0.232606,0.002174,-0.013000,1.253312,0.000970,-0.001722,1.656277,0.008218,-0.043235,0.886498,0.003655,-0.018509
panda_0651,"['Person is cooking a dish in a slow cooker.', 'A person is rinsing seeds in a pot of water.', 'A person is cooking a meal in a slow cooker. the person is adding ingredients to the slow cooker and stirring the contents with a wooden spoon.']",241,46,5.983134,22.716584,0.778890,0.128463,23.083179,0.777230,0.124246,22.783436,0.774676,0.130993,22.602193,0.774754,0.129861,22.771125,0.773379,0.129901,22.833884,0.778139,0.128212,22.640955,0.779417,0.128820,0.366595,-0.001660,-0.004217,0.066852,-0.004214,0.002531,-0.114391,-0.004136,0.001398,0.054541,-0.005511,0.001439,0.117300,-0.000751,-0.000251,-0.075629,0.000527,0.000357
